2019-12-23 17:42:56:703,-0.009628563,0.4856495,2.486378,0.1080938,0.7197015,2.519946,0.222734,0.9500723,2.542494,0.2587273,1.078554,2.551933,0.0727764,0.847912,2.47089,-0.02922114,0.6305526,2.443248,0.01205835,0.4800037,2.315735,0.03833775,0.4577708,2.28774,0.3842785,0.8157046,2.615468,0.4440673,0.5688782,2.676229,0.5426111,0.4369417,2.56249,0.5760021,0.3923128,2.527812,-0.06068448,0.5242907,2.437009,0.2164679,0.510578,2.088424,0.2737035,0.05621636,2.063438,0.3058999,0.06270802,1.979954,0.04169981,0.4617223,2.476445,0.5369009,0.4917765,2.29296,0.5154046,0.03994513,2.249404,0.5618161,0.04691339,2.159945,0.1945151,0.8928897,2.538879,0.03278391,0.419223,2.217726,0.08425551,0.4773132,2.285443,0.5166129,0.3728675,2.491912,0.5732825,0.598264,2.509434
2019-12-23 17:42:56:767,-0.009618646,0.48564,2.486377,0.1081352,0.7196679,2.519986,0.2228493,0.9500064,2.542583,0.2587952,1.078668,2.55212,0.07269778,0.8478153,2.470917,-0.02904718,0.6302748,2.443191,0.0117737,0.4797317,2.315514,0.03862714,0.4571413,2.288675,0.3843383,0.8157682,2.615535,0.4442065,0.5689526,2.676267,0.5442206,0.4366112,2.56448,0.5781016,0.3918476,2.530452,-0.06068185,0.5242413,2.437098,0.216515,0.510545,2.088464,0.2730748,0.05720413,2.06412,0.3052099,0.06284821,1.981602,0.04171857,0.4617201,2.476342,0.5370743,0.4917826,2.292892,0.5153729,0.03983688,2.249402,0.5617884,0.04692972,2.159818,0.1946083,0.8928326,2.538955,0.03642372,0.4209455,2.218285,0.08197817,0.4753482,2.277912,0.5187445,0.3723512,2.494753,0.5737402,0.5980881,2.510127
2019-12-23 17:42:56:820,-0.009611124,0.4856411,2.486353,0.1081664,0.7196746,2.520003,0.2229535,0.9500424,2.542666,0.2589093,1.07859,2.552336,0.07276952,0.8479011,2.470943,-0.02910706,0.6302287,2.443302,0.01285963,0.4797829,2.315898,0.03916145,0.4576212,2.288842,0.3844642,0.8157434,2.615656,0.4443484,0.5689175,2.676339,0.5446036,0.4369802,2.564264,0.5785652,0.3923513,2.530141,-0.06067944,0.5242456,2.437112,0.2165176,0.5105925,2.088603,0.2723899,0.05716205,2.067902,0.3040819,0.06520379,1.982351,0.04172586,0.4617248,2.476188,0.5372545,0.4917564,2.292828,0.5152993,0.03967381,2.249434,0.5617844,0.0469991,2.159687,0.1946897,0.892859,2.539017,0.037084,0.4211482,2.217355,0.08219655,0.4753639,2.279684,0.5191697,0.3729041,2.494241,0.5738385,0.5982549,2.509969
2019-12-23 17:42:56:890,-0.009627503,0.4856268,2.486337,0.1081826,0.7196552,2.52001,0.2230452,0.9500026,2.542682,0.2591034,1.078267,2.552277,0.07276601,0.8479152,2.470976,-0.02914741,0.6301597,2.443158,0.01167354,0.4794687,2.315669,0.03844157,0.4583288,2.287848,0.3844804,0.8156242,2.61557,0.4444247,0.5688446,2.67635,0.5252772,0.4410998,2.543673,0.5527739,0.3978633,2.502682,-0.06069579,0.5242385,2.437119,0.2164963,0.5107386,2.088574,0.2729447,0.05747068,2.067751,0.3040009,0.0660249,1.981219,0.04171237,0.4617013,2.476079,0.537394,0.4917794,2.292761,0.5152549,0.03973818,2.249297,0.5618937,0.04698288,2.159694,0.1947572,0.892826,2.539033,0.03194601,0.4186513,2.219586,0.08243326,0.4771752,2.283721,0.4934349,0.3784251,2.466769,0.5486493,0.6031023,2.484009
2019-12-23 17:42:56:938,-0.009612874,0.4856255,2.486349,0.108196,0.7196496,2.520034,0.2230514,0.9499971,2.542704,0.2590306,1.078239,2.552307,0.07271157,0.8478584,2.471041,-0.02920303,0.6304373,2.443029,0.01126771,0.4795409,2.315683,0.03863422,0.4579553,2.288588,0.3844958,0.8156192,2.615591,0.4443724,0.5687668,2.676192,0.5298063,0.4394826,2.548356,0.5588296,0.395734,2.508979,-0.06068545,0.5242382,2.437125,0.2164722,0.5107517,2.088585,0.2731337,0.05788314,2.069425,0.303266,0.06697524,1.981668,0.04172827,0.4617006,2.476092,0.5374724,0.4917855,2.29275,0.515224,0.03969085,2.249276,0.5619398,0.04722464,2.15947,0.1947654,0.8928201,2.539056,0.03277722,0.4193078,2.217443,0.08177876,0.4754533,2.275962,0.4994771,0.3762964,2.473069,0.5546718,0.6009738,2.490312
2019-12-23 17:42:56:990,-0.00962586,0.4856236,2.486388,0.10819,0.7196388,2.520154,0.2230544,0.9499964,2.542891,0.2589076,1.078151,2.552689,0.07269698,0.8478474,2.471121,-0.02924463,0.6307386,2.443012,0.011848,0.4791647,2.316754,0.03861521,0.4570261,2.288789,0.3844932,0.8156855,2.615724,0.4444448,0.5689151,2.676526,0.5380368,0.435853,2.55966,0.569778,0.3908479,2.523941,-0.06068885,0.5242199,2.437177,0.2165095,0.5110348,2.088628,0.2732194,0.05790448,2.066592,0.3041825,0.06517661,1.981319,0.04170334,0.4617182,2.476104,0.5375873,0.4918415,2.292768,0.5152162,0.03972852,2.249316,0.561959,0.0473026,2.159461,0.1947666,0.8928162,2.539228,0.03778096,0.4218274,2.217622,0.08254721,0.4759497,2.282821,0.5099381,0.3714713,2.487886,0.5655662,0.5960897,2.505285
2019-12-23 17:42:57:036,-0.009613272,0.4856243,2.486383,0.1082345,0.7196262,2.520204,0.2231604,0.9499558,2.543066,0.2587356,1.078242,2.552649,0.07276647,0.8477923,2.471181,-0.02919713,0.6307077,2.442952,0.01115577,0.4787139,2.316987,0.03811694,0.4573638,2.287476,0.3845188,0.8156641,2.615745,0.4443543,0.5688628,2.676541,0.5382259,0.4360026,2.559669,0.5700603,0.3910646,2.523948,-0.06064685,0.5242397,2.437125,0.2164917,0.5109351,2.088645,0.2734907,0.05779326,2.066785,0.3040518,0.06523335,1.981062,0.04170568,0.4617148,2.47611,0.537656,0.4918374,2.292764,0.5152958,0.03971958,2.24929,0.5620842,0.04734862,2.159393,0.1948562,0.8927836,2.539367,0.03846174,0.4221811,2.218624,0.0822017,0.4777589,2.284899,0.5083649,0.371401,2.488789,0.5658463,0.5963051,2.505291
2019-12-23 17:42:57:080,-0.009602856,0.4856279,2.486395,0.108294,0.7195964,2.520245,0.2233317,0.9498624,2.543123,0.2589129,1.078224,2.552545,0.07283471,0.8478547,2.471225,-0.02923889,0.6309444,2.443109,0.01299162,0.4799443,2.316505,0.03840661,0.457299,2.288973,0.3846537,0.815538,2.615952,0.4443205,0.5685371,2.67624,0.5423803,0.4365632,2.562086,0.5756106,0.3919209,2.527271,-0.06064324,0.5242488,2.43719,0.216486,0.5106951,2.088543,0.2740913,0.05756319,2.066381,0.3042888,0.06480598,1.980644,0.04171658,0.4617229,2.476084,0.5378055,0.4918411,2.292739,0.5153675,0.03972948,2.249302,0.5620366,0.04791391,2.158847,0.1949951,0.8927091,2.539423,0.03363184,0.4196179,2.216446,0.08222719,0.4765526,2.286597,0.5153593,0.3722364,2.491608,0.5713617,0.5971476,2.508616
2019-12-23 17:42:57:122,-0.009602672,0.4856281,2.486399,0.1082941,0.7195956,2.520252,0.2233291,0.9498608,2.543131,0.2590216,1.078234,2.552619,0.07293761,0.8479619,2.471293,-0.02923873,0.6312995,2.443141,0.01370839,0.4807473,2.316214,0.0383915,0.4575168,2.288561,0.3846329,0.8156087,2.615889,0.4443167,0.5686321,2.676243,0.5442413,0.4357606,2.565061,0.5780928,0.3908198,2.531237,-0.06064344,0.5242515,2.437195,0.2164783,0.5106762,2.088554,0.2743694,0.05727899,2.066622,0.3042844,0.06481838,1.980388,0.04171672,0.4617233,2.476081,0.5378798,0.4918657,2.292758,0.5153512,0.03970301,2.249285,0.5620779,0.04781687,2.158883,0.1949934,0.8927076,2.539431,0.0336181,0.4205086,2.216305,0.0842689,0.4771399,2.287217,0.5174196,0.371147,2.49542,0.5738325,0.596046,2.512583
2019-12-23 17:42:57:172,-0.009608722,0.4856033,2.486431,0.108307,0.7195597,2.52035,0.2233592,0.9498386,2.543274,0.2590929,1.078028,2.552783,0.07289107,0.8479185,2.471363,-0.0292269,0.6313521,2.443357,0.01058899,0.479467,2.317061,0.0384796,0.4566375,2.288989,0.3845006,0.8153909,2.615815,0.4443626,0.5686735,2.676848,0.543565,0.4361389,2.564512,0.5771759,0.3913103,2.530304,-0.06066658,0.5242317,2.437244,0.2165145,0.5108507,2.088519,0.2739413,0.0570724,2.067874,0.3039538,0.06559491,1.980648,0.04172202,0.4616943,2.476097,0.5380096,0.4918762,2.29274,0.515268,0.03957582,2.249305,0.5622379,0.04774845,2.158997,0.1950197,0.8926801,2.539566,0.03710367,0.4214709,2.218736,0.08264256,0.4758353,2.28314,0.5169809,0.3711957,2.49587,0.5713346,0.5967224,2.509964
2019-12-23 17:42:57:209,-0.009604808,0.4856001,2.486435,0.1083462,0.7195573,2.520403,0.2234493,0.949854,2.543407,0.2590936,1.078018,2.552789,0.07290768,0.847863,2.471331,-0.02932546,0.6315365,2.443506,0.01014662,0.479514,2.317272,0.03864193,0.4573849,2.289126,0.3845427,0.8154361,2.61584,0.4442148,0.5687022,2.676971,0.5435859,0.4363813,2.564521,0.5772529,0.3916239,2.530275,-0.06065395,0.5242223,2.437258,0.2164769,0.5109341,2.088661,0.2734514,0.05887926,2.066885,0.3037447,0.0657779,1.981569,0.04172336,0.4616942,2.476092,0.5380782,0.4918724,2.292733,0.5152971,0.03967178,2.249367,0.5622913,0.04753017,2.159277,0.1950966,0.8926895,2.539678,0.03002987,0.417779,2.217732,0.08150918,0.4710506,2.274611,0.5174,0.3716288,2.495565,0.571334,0.5969158,2.509896
2019-12-23 17:42:57:257,-0.009607723,0.4855983,2.486436,0.1083339,0.7195292,2.52044,0.2234084,0.9497639,2.543532,0.2590945,1.078055,2.552798,0.07290795,0.8480202,2.471555,-0.02929138,0.6316627,2.44362,0.0127596,0.4811354,2.316336,0.03832138,0.4572356,2.288991,0.3843729,0.8151724,2.615733,0.4442537,0.5685475,2.677038,0.5440139,0.4365938,2.564493,0.5778106,0.3919587,2.530215,-0.06067495,0.5242472,2.437237,0.2164814,0.5108807,2.088673,0.2733446,0.05892682,2.067607,0.303644,0.06546879,1.982715,0.04172521,0.4616737,2.476093,0.5381465,0.491877,2.292734,0.5153245,0.03963411,2.249427,0.5624045,0.04734969,2.159475,0.1950647,0.8926172,2.539778,0.03361527,0.4197872,2.215877,0.08166936,0.4743503,2.277588,0.518153,0.3721598,2.495062,0.5717827,0.597115,2.509973
2019-12-23 17:42:57:301,-0.009576227,0.485601,2.486453,0.1084164,0.719457,2.520466,0.2235881,0.9495579,2.543546,0.2591177,1.077731,2.552739,0.07296078,0.8479215,2.471548,-0.02931864,0.6312596,2.443507,0.0145857,0.4817384,2.31561,0.03838385,0.4575109,2.287255,0.3844571,0.8147079,2.615581,0.4443252,0.5681788,2.677187,0.5168659,0.4445222,2.535406,0.541593,0.4026452,2.491383,-0.06064463,0.524276,2.437226,0.2164765,0.5110811,2.088615,0.2730222,0.05896747,2.069686,0.3033059,0.06653619,1.983659,0.04177629,0.4616481,2.476151,0.5382943,0.4919084,2.292682,0.5153127,0.03958499,2.249261,0.5625857,0.04730153,2.159418,0.1952161,0.892449,2.539797,0.0377944,0.4222522,2.218405,0.08227566,0.4752675,2.278842,0.4822779,0.3832044,2.455458,0.5375277,0.6078795,2.472682
2019-12-23 17:42:57:357,-0.009565338,0.4855897,2.486485,0.1084394,0.7194744,2.520542,0.2236142,0.9496385,2.543656,0.2590235,1.077902,2.552698,0.07305378,0.8477654,2.471482,-0.02931711,0.6312773,2.443507,0.01286558,0.4806426,2.31641,0.03828296,0.4570821,2.288234,0.3844685,0.8147245,2.615603,0.44429,0.5682064,2.677281,0.5198674,0.4380432,2.543762,0.5456054,0.3939991,2.502494,-0.06062772,0.5242639,2.437254,0.2164842,0.510978,2.088753,0.2733966,0.05857623,2.069119,0.3036042,0.06602716,1.983193,0.04177889,0.4616394,2.47618,0.5383514,0.4919116,2.292673,0.5153507,0.03964925,2.249245,0.5626397,0.04715121,2.159546,0.1952423,0.8925104,2.539898,0.03710441,0.4210788,2.217613,0.08264485,0.4787332,2.2905,0.4854898,0.3768647,2.466358,0.5415308,0.5992715,2.483805
2019-12-23 17:42:57:397,-0.009559025,0.4855921,2.48649,0.108479,0.7194484,2.520524,0.2237192,0.9495381,2.543539,0.2590702,1.07792,2.552679,0.07313641,0.8476994,2.471435,-0.02936609,0.6311378,2.443626,0.01175397,0.4800746,2.316707,0.03829503,0.4583494,2.287873,0.3844824,0.8147521,2.615572,0.4442896,0.5682402,2.67728,0.5260176,0.43668,2.549319,0.5538053,0.3921717,2.509903,-0.06061593,0.5242683,2.437253,0.2165241,0.5108078,2.088645,0.2737978,0.05879772,2.068295,0.3037419,0.06566703,1.982859,0.04178149,0.4616417,2.476187,0.5384162,0.491895,2.292665,0.5153633,0.0398519,2.249071,0.5627002,0.04732025,2.159401,0.1953287,0.8924331,2.539815,0.03619168,0.4195181,2.224096,0.08185583,0.4752698,2.277829,0.4944679,0.3727463,2.473987,0.5496835,0.5974398,2.491223
2019-12-23 17:42:57:442,-0.009444438,0.4856608,2.486602,0.1085637,0.7194594,2.520532,0.2237907,0.9495018,2.543372,0.2597639,1.07777,2.552229,0.07313342,0.8476665,2.471491,-0.02930596,0.630969,2.443642,0.01373056,0.480812,2.316237,0.03840892,0.4577831,2.287455,0.3845029,0.8147726,2.615577,0.44429,0.5682594,2.677295,0.5309591,0.4377508,2.551739,0.5603939,0.3935938,2.513125,-0.06049278,0.5243478,2.437289,0.2165868,0.5107933,2.088568,0.273912,0.058725,2.065869,0.304033,0.06368983,1.982809,0.04189251,0.461704,2.476387,0.5385703,0.4919702,2.292584,0.515517,0.03988719,2.248916,0.562921,0.04731905,2.159293,0.1954049,0.8924106,2.53971,0.03357871,0.4203953,2.21388,0.08146138,0.47245,2.273235,0.5005877,0.3737047,2.478827,0.554352,0.5992775,2.492885
2019-12-23 17:42:57:488,-0.00942497,0.4856541,2.486632,0.1086254,0.7194301,2.520567,0.2238931,0.9494539,2.543387,0.2600927,1.07745,2.552305,0.07319941,0.8475425,2.471437,-0.02932339,0.6309692,2.443709,0.01203081,0.4789401,2.31813,0.0391928,0.4576849,2.288596,0.3845864,0.8145329,2.615641,0.444321,0.5680365,2.677448,0.5343916,0.4376557,2.554394,0.56496,0.3935418,2.516614,-0.06046534,0.5243525,2.437292,0.2165694,0.5106691,2.088591,0.2740461,0.05890393,2.065622,0.3039736,0.06364191,1.982812,0.04190252,0.4616767,2.476469,0.5386609,0.4920662,2.292734,0.5154411,0.03993917,2.2492,0.5627049,0.04742551,2.159393,0.1954971,0.892367,2.539731,0.03363485,0.4194356,2.217023,0.08183204,0.4739817,2.279557,0.5042412,0.3736228,2.48167,0.5607677,0.598784,2.49794
2019-12-23 17:42:57:531,-0.009423921,0.4856508,2.486636,0.108657,0.7194311,2.520609,0.2239802,0.9494904,2.543513,0.2603871,1.0777,2.552197,0.07326471,0.8475164,2.471478,-0.02921662,0.6308032,2.443826,0.01368695,0.4801996,2.316947,0.03834357,0.4572185,2.288173,0.3846032,0.8145152,2.615611,0.4443332,0.5680516,2.677524,0.5349579,0.4372938,2.555356,0.5657108,0.3930544,2.517871,-0.06046895,0.5243509,2.437314,0.2165958,0.5106512,2.088709,0.2739381,0.05838215,2.065749,0.304198,0.0636003,1.982714,0.04191369,0.4616594,2.476434,0.5387425,0.4920605,2.292718,0.5154124,0.03980637,2.249292,0.5627093,0.04745042,2.159356,0.1955686,0.8923911,2.539832,0.0336281,0.4203762,2.216739,0.0820026,0.4751294,2.279419,0.5048984,0.3730971,2.483163,0.561502,0.5982998,2.499185
2019-12-23 17:42:57:570,-0.009434807,0.4856154,2.486683,0.1086899,0.7193865,2.520651,0.2240898,0.9494345,2.543527,0.2607996,1.077696,2.551909,0.07334387,0.847472,2.471555,-0.02917462,0.6307263,2.44396,0.01202699,0.47973,2.316983,0.03827259,0.4573725,2.287852,0.3848058,0.8140119,2.615539,0.4444096,0.5675901,2.677669,0.5423605,0.4369805,2.561698,0.5755549,0.3927915,2.52628,-0.06049303,0.5243345,2.437367,0.2166108,0.5106897,2.088821,0.2739888,0.05744934,2.06582,0.3044598,0.06348681,1.982074,0.04190728,0.4615955,2.476478,0.5388491,0.4920404,2.292715,0.5154228,0.03994143,2.249099,0.562648,0.04735518,2.159255,0.1956569,0.892339,2.539853,0.03861007,0.42206,2.216867,0.08233764,0.4800853,2.289351,0.5147722,0.3728728,2.491,0.5713018,0.5980174,2.507611
2019-12-23 17:42:57:604,-0.009441852,0.4855863,2.486657,0.108704,0.7193314,2.520645,0.2241222,0.9493454,2.543535,0.2612178,1.077835,2.551501,0.07343108,0.8474271,2.471507,-0.02915648,0.6306777,2.443945,0.01165173,0.4796752,2.31684,0.03924614,0.4580266,2.287975,0.3849427,0.8137853,2.615464,0.444423,0.5673478,2.677636,0.5427375,0.4370919,2.561568,0.5760531,0.3930205,2.526117,-0.06049863,0.5243284,2.437367,0.216623,0.5107648,2.08874,0.2739325,0.05717504,2.065897,0.3044921,0.06356168,1.981879,0.04190055,0.461523,2.476381,0.5389302,0.4920678,2.292708,0.5153956,0.04009736,2.249192,0.5625978,0.04753363,2.159279,0.1956851,0.8922581,2.539857,0.03706884,0.4214518,2.216366,0.08231705,0.4777416,2.28847,0.5156274,0.3730583,2.491132,0.5712759,0.5982736,2.507035
2019-12-23 17:42:57:657,-0.009424438,0.4855761,2.4867,0.1089116,0.7192218,2.52071,0.2246892,0.9490548,2.543551,0.2615219,1.077897,2.55139,0.07358667,0.8473961,2.47156,-0.02904593,0.6305969,2.444031,0.01327066,0.4808196,2.315886,0.03852871,0.45775,2.288202,0.3851231,0.8135948,2.615539,0.444436,0.5671391,2.677779,0.5452778,0.4371834,2.563748,0.5794356,0.3932123,2.528976,-0.06048038,0.5243352,2.437402,0.2165335,0.5106385,2.088885,0.2737021,0.05736017,2.066175,0.3044311,0.06391048,1.982131,0.04191396,0.4614952,2.47643,0.5390093,0.4918236,2.292732,0.5154943,0.03994524,2.249164,0.562668,0.04742372,2.15917,0.1961489,0.892019,2.539892,0.0330557,0.4190441,2.216906,0.08201639,0.4760628,2.278525,0.5193318,0.3734773,2.49338,0.5751586,0.5984292,2.510309
2019-12-23 17:42:57:696,-0.009436974,0.4855573,2.486716,0.1089055,0.7191973,2.520702,0.2246696,0.9490151,2.543475,0.2617452,1.077914,2.551122,0.07387649,0.8473279,2.47129,-0.02922144,0.6304562,2.443995,0.01208501,0.480123,2.316204,0.0385641,0.4574484,2.288219,0.3851498,0.8134898,2.615491,0.4444289,0.5670244,2.677724,0.5456704,0.4369922,2.564181,0.5799615,0.3929955,2.529572,-0.06049125,0.5243232,2.437423,0.2165572,0.5105426,2.088791,0.2738746,0.05732489,2.064541,0.3049426,0.06303477,1.981812,0.04189694,0.4614705,2.476438,0.5390348,0.4917973,2.292669,0.515463,0.04004478,2.249034,0.5626776,0.04738593,2.159148,0.1961349,0.8919829,2.53984,0.03773651,0.4214302,2.220845,0.08181299,0.4753051,2.27872,0.5194778,0.3730143,2.494483,0.5756816,0.5982128,2.510905
2019-12-23 17:42:57:741,-0.009453109,0.4855294,2.48675,0.1090574,0.7190553,2.520664,0.2251379,0.9486679,2.543206,0.26187,1.077792,2.550884,0.07418396,0.8473101,2.471296,-0.02922677,0.630174,2.443832,0.01284945,0.4802653,2.315769,0.03843065,0.4575008,2.287463,0.3852869,0.8132801,2.615405,0.4444262,0.566699,2.67738,0.5392603,0.4392111,2.554938,0.571417,0.3960599,2.517364,-0.06049731,0.5243235,2.437445,0.2165876,0.5102772,2.088795,0.2744371,0.05681813,2.064468,0.3052843,0.06319416,1.980906,0.0418709,0.4614241,2.476488,0.539121,0.4918385,2.292682,0.5155079,0.04107344,2.249192,0.5607262,0.04605806,2.159669,0.1965162,0.8916904,2.539641,0.03332027,0.4201227,2.218242,0.08201119,0.4760628,2.278661,0.5120304,0.3766151,2.48145,0.5677477,0.6006088,2.500395
2019-12-23 17:42:57:790,-0.009450539,0.4855334,2.486783,0.1091203,0.7190073,2.520663,0.2253104,0.9485145,2.543103,0.2625185,1.077597,2.550252,0.07429233,0.8473015,2.471258,-0.02922816,0.6301452,2.443825,0.01427901,0.4809291,2.315397,0.03793912,0.4578497,2.289112,0.3854478,0.8129509,2.61533,0.4445604,0.5664244,2.677488,0.5390632,0.4393634,2.554284,0.5711097,0.3963541,2.516455,-0.06048385,0.5243464,2.43743,0.2166147,0.5103606,2.088806,0.2742324,0.05678535,2.064163,0.3054045,0.06350684,1.980512,0.04184582,0.4613951,2.476676,0.5390846,0.4918621,2.292635,0.5155422,0.04114032,2.249173,0.5606733,0.04611206,2.159594,0.19666,0.8915664,2.53957,0.03214212,0.4183646,2.22076,0.08342744,0.4773842,2.283342,0.5117232,0.3769093,2.480541,0.5673809,0.6009889,2.499303
2019-12-23 17:42:57:866,-0.00942247,0.4855299,2.486808,0.1095996,0.7188653,2.520422,0.2265145,0.9481582,2.542222,0.2662809,1.07583,2.546562,0.07493939,0.8469611,2.470766,-0.02925061,0.630246,2.443806,0.01178504,0.4794746,2.316481,0.03819872,0.4569743,2.289213,0.3861243,0.8126259,2.614976,0.4448313,0.566061,2.677316,0.5337836,0.4388589,2.549829,0.5639808,0.395801,2.510572,-0.06042792,0.5243564,2.437451,0.2167691,0.5103207,2.089371,0.2741961,0.05721128,2.065038,0.3048949,0.06410277,1.980905,0.04185646,0.461385,2.476693,0.5392372,0.491939,2.292721,0.5156221,0.0411272,2.249111,0.5607724,0.04590797,2.159704,0.1976729,0.891264,2.538871,0.03829848,0.420078,2.222898,0.08213626,0.4758853,2.280786,0.5046114,0.3763637,2.474656,0.560051,0.6009861,2.492259
2019-12-23 17:42:57:925,-0.009235055,0.4856357,2.486718,0.1111126,0.7185383,2.518965,0.2299849,0.9470191,2.538268,0.2744289,1.074137,2.537427,0.07738639,0.8467008,2.467704,-0.02981295,0.6312327,2.441981,0.009688613,0.4788275,2.316252,0.0371721,0.4576072,2.287504,0.3902074,0.8108984,2.612363,0.4461943,0.5648193,2.678132,0.5394431,0.4396009,2.551872,0.5710738,0.3972034,2.513024,-0.0601021,0.5245798,2.437293,0.217745,0.5108374,2.090388,0.2727163,0.05729437,2.074807,0.3018488,0.06994748,1.98328,0.04192575,0.4614083,2.476597,0.5394672,0.492058,2.292763,0.5155805,0.04107106,2.249756,0.5606807,0.04639041,2.159868,0.2006341,0.8903483,2.53561,0.03334658,0.4190778,2.219244,0.08198684,0.4777043,2.283168,0.5116845,0.3777589,2.47711,0.5656358,0.6012963,2.496225
2019-12-23 17:42:57:989,-0.008638491,0.4857742,2.486426,0.116264,0.7170528,2.513478,0.2405516,0.9430692,2.525308,0.2889778,1.070428,2.516685,0.08186208,0.8453621,2.458987,-0.03395919,0.6363257,2.434566,0.008004258,0.4787712,2.316827,0.03819555,0.4493272,2.276611,0.3979262,0.8102357,2.605487,0.4514318,0.565832,2.677651,0.5425692,0.4382597,2.552291,0.5735021,0.3950789,2.513743,-0.05928834,0.5247948,2.436917,0.2188398,0.5111992,2.091455,0.2729315,0.05821943,2.073461,0.3024688,0.06924236,1.983441,0.04231781,0.4614906,2.476361,0.5399899,0.4920092,2.29256,0.5154511,0.04054785,2.249861,0.5609468,0.0464257,2.1598,0.2098636,0.8870261,2.524569,0.03373551,0.4181532,2.218691,0.08099627,0.470603,2.26771,0.5141063,0.3756399,2.477831,0.567176,0.6002868,2.496459
2019-12-23 17:42:58:028,-0.008197848,0.4860377,2.486139,0.1198909,0.7164476,2.509282,0.2477837,0.9410974,2.516231,0.2976306,1.067725,2.503576,0.08850221,0.8461252,2.449492,-0.03596632,0.6434261,2.425772,0.006312419,0.4798901,2.317431,0.0372544,0.4499336,2.276993,0.4034493,0.8108937,2.599726,0.4557461,0.5674955,2.67532,0.5434641,0.4340404,2.554052,0.573262,0.3889008,2.516867,-0.05851117,0.5251023,2.436581,0.2194891,0.5113272,2.091628,0.2728702,0.05863822,2.073489,0.3025247,0.06940317,1.983541,0.04250795,0.4617206,2.476097,0.5403023,0.4920278,2.29248,0.5153799,0.04051471,2.249899,0.5610993,0.04673421,2.159703,0.2161833,0.8854079,2.516743,0.02500504,0.4086289,2.21673,0.08195457,0.4713635,2.268139,0.5138702,0.3694779,2.480958,0.5679215,0.5958107,2.498133
2019-12-23 17:42:58:072,-0.007717822,0.4863005,2.485686,0.123739,0.7157913,2.503791,0.2547914,0.9394422,2.505293,0.3090555,1.063884,2.48418,0.09227195,0.8464913,2.443959,-0.03783353,0.6478846,2.418516,0.004525818,0.480687,2.316541,0.03684596,0.4526811,2.277055,0.4098332,0.8101276,2.59248,0.4615219,0.5683818,2.672619,0.5402225,0.4312931,2.549021,0.5670217,0.3849421,2.511058,-0.05755074,0.5255176,2.435747,0.2204464,0.5104443,2.091835,0.2728499,0.05879116,2.073594,0.3025016,0.06953585,1.983429,0.04264842,0.4618604,2.4759,0.5405961,0.4919776,2.292576,0.5157091,0.03973067,2.249746,0.5615659,0.04645312,2.159237,0.2224408,0.883979,2.507148,0.02681035,0.4115248,2.221195,0.08141369,0.4710081,2.263316,0.5076452,0.3655366,2.475149,0.5628073,0.5902568,2.492394
2019-12-23 17:42:58:113,0.002449311,0.4880866,2.479991,0.1393726,0.7127075,2.482677,0.2722293,0.9326356,2.472372,0.334734,1.054319,2.4449,0.1106681,0.8540946,2.416767,-0.0413806,0.6680266,2.392364,-0.000431621,0.4894087,2.314173,0.0320465,0.4553511,2.277934,0.4281374,0.7995334,2.570225,0.4769683,0.573313,2.660256,0.4566668,0.4922078,2.399389,0.5096393,0.5266844,2.304092,-0.05520944,0.5275143,2.432103,0.2213168,0.511486,2.093832,0.2727515,0.05998552,2.07443,0.3020028,0.07048142,1.984059,0.06813037,0.4629473,2.46658,0.5514696,0.4923268,2.289491,0.5159326,0.03942811,2.249023,0.563045,0.04608595,2.158862,0.2394602,0.8780072,2.477024,0.02930822,0.4119069,2.230102,0.07858217,0.4718873,2.271181,0.5425531,0.5257655,2.255054,0.5208867,0.7582062,2.3124
2019-12-23 17:42:58:161,0.00607752,0.4886036,2.477505,0.1448057,0.7109666,2.475209,0.2799076,0.9279943,2.458209,0.3464088,1.045492,2.427169,0.1170717,0.8527274,2.401642,-0.04034761,0.669994,2.383227,-0.002853319,0.4893435,2.308512,0.03140739,0.4539609,2.274608,0.436205,0.7955405,2.55252,0.4845609,0.5771512,2.65374,0.4574703,0.492076,2.394792,0.5079665,0.5262209,2.30584,-0.0537078,0.5283759,2.429381,0.2215394,0.5118151,2.094132,0.2723689,0.0602001,2.074672,0.3016574,0.07037044,1.984473,0.07042938,0.4630787,2.465559,0.552092,0.4919263,2.289253,0.5153482,0.03979051,2.249849,0.5627314,0.0465163,2.159205,0.2466147,0.8741895,2.464703,0.02824629,0.4119445,2.227135,0.0721714,0.4702021,2.283231,0.5407713,0.5272461,2.257213,0.5230212,0.7600476,2.308725
