2019-12-10 22:21:52:785, no_human
2019-12-10 22:21:52:795, no_human
2019-12-10 22:21:53:056, no_human
2019-12-10 22:21:53:126, no_human
2019-12-10 22:21:53:143, no_human
2019-12-10 22:21:53:159, no_human
2019-12-10 22:21:53:175, no_human
2019-12-10 22:21:53:192, no_human
2019-12-10 22:21:53:208, no_human
2019-12-10 22:21:53:225, no_human
2019-12-10 22:21:53:243, no_human
2019-12-10 22:21:53:282, no_human
2019-12-10 22:21:53:301, no_human
2019-12-10 22:21:53:313, no_human
2019-12-10 22:21:53:337, no_human
2019-12-10 22:21:53:343, no_human
2019-12-10 22:21:53:359, no_human
2019-12-10 22:21:53:375, no_human
2019-12-10 22:21:53:414, no_human
2019-12-10 22:21:53:438, no_human
2019-12-10 22:21:53:443, no_human
2019-12-10 22:21:53:482, no_human
2019-12-10 22:21:53:506, no_human
2019-12-10 22:21:53:511, no_human
2019-12-10 22:21:53:549, no_human
2019-12-10 22:21:53:583, no_human
2019-12-10 22:21:53:617, no_human
2019-12-10 22:21:53:651, no_human
2019-12-10 22:21:53:683, no_human
2019-12-10 22:21:53:717, no_human
2019-12-10 22:21:53:750, no_human
2019-12-10 22:21:53:785, no_human
2019-12-10 22:21:53:815, no_human
2019-12-10 22:21:53:849, no_human
2019-12-10 22:21:53:888, no_human
2019-12-10 22:21:53:916, no_human
2019-12-10 22:21:53:952, no_human
2019-12-10 22:21:53:983, no_human
2019-12-10 22:21:54:017, no_human
2019-12-10 22:21:54:052, no_human
2019-12-10 22:21:54:087, no_human
2019-12-10 22:21:54:117, no_human
2019-12-10 22:21:54:152, no_human
2019-12-10 22:21:54:184, no_human
2019-12-10 22:21:54:217, no_human
2019-12-10 22:21:54:253, no_human
2019-12-10 22:21:54:282, no_human
2019-12-10 22:21:54:306, no_human
2019-12-10 22:21:54:309, no_human
2019-12-10 22:21:54:348, no_human
2019-12-10 22:21:54:384, no_human
2019-12-10 22:21:54:416, no_human
2019-12-10 22:21:54:457, no_human
2019-12-10 22:21:54:494, no_human
2019-12-10 22:21:54:540, no_human
2019-12-10 22:21:54:576, no_human
2019-12-10 22:21:54:610, no_human
2019-12-10 22:21:54:654, no_human
2019-12-10 22:21:54:682, no_human
2019-12-10 22:21:54:705, no_human
2019-12-10 22:21:54:709, no_human
2019-12-10 22:22:55:608,3.523962,2.862686
2019-12-10 22:22:55:659,3.523849,2.86192
2019-12-10 22:22:55:696,3.52353,2.860165
2019-12-10 22:22:55:730,3.522698,2.855701
2019-12-10 22:22:55:766,3.522698,2.855701
2019-12-10 22:22:55:815,3.52262,2.851182
2019-12-10 22:22:55:862,3.521882,2.847226
2019-12-10 22:22:55:905,3.521378,2.844313
2019-12-10 22:22:55:955,3.520116,2.838382
2019-12-10 22:22:55:996,3.51947,2.834893
2019-12-10 22:22:56:035,3.517724,2.823828
2019-12-10 22:22:56:090,3.516338,2.817991
2019-12-10 22:22:56:131,3.515585,2.810875
2019-12-10 22:22:56:174,3.513629,2.796411
2019-12-10 22:22:56:221,3.513039,2.790408
2019-12-10 22:22:56:260,3.511787,2.782548
2019-12-10 22:22:56:296,3.511059,2.776771
2019-12-10 22:22:56:331,3.509835,2.765348
2019-12-10 22:22:56:371,3.507483,2.748617
2019-12-10 22:22:56:412,3.506703,2.737924
2019-12-10 22:22:56:457,3.505589,2.727324
2019-12-10 22:22:56:495,3.505367,2.718593
2019-12-10 22:22:56:532,3.504548,2.705059
2019-12-10 22:22:56:573,3.502723,2.685204
2019-12-10 22:22:56:625,3.502915,2.672515
2019-12-10 22:22:56:662,3.502275,2.661816
2019-12-10 22:22:56:699,3.501506,2.64619
2019-12-10 22:22:56:735,3.501268,2.623503
2019-12-10 22:22:56:775,3.501455,2.612375
2019-12-10 22:22:56:804,3.501703,2.600726
2019-12-10 22:22:56:853,3.502241,2.588535
2019-12-10 22:22:56:893,3.50167,2.579803
2019-12-10 22:22:56:932,3.502825,2.569523
2019-12-10 22:22:56:974,3.503449,2.547443
2019-12-10 22:22:57:031,3.504921,2.537077
2019-12-10 22:22:57:071,3.50616,2.521667
2019-12-10 22:22:57:118,3.5066,2.514695
2019-12-10 22:22:57:162,3.506449,2.508214
2019-12-10 22:22:57:198,3.506952,2.502074
2019-12-10 22:22:57:239,3.506674,2.491616
2019-12-10 22:22:57:275,3.506239,2.488109
2019-12-10 22:22:57:291,3.506239,2.488109
2019-12-10 22:22:57:329,3.505925,2.485248
2019-12-10 22:22:57:364,3.504351,2.482848
2019-12-10 22:22:57:401,3.502019,2.480372
2019-12-10 22:22:57:454,3.501263,2.479528
2019-12-10 22:22:57:499,3.500555,2.48031
2019-12-10 22:22:57:535,3.498759,2.483622
2019-12-10 22:22:57:588,3.497589,2.487121
2019-12-10 22:22:57:627,3.496726,2.489858
2019-12-10 22:22:57:664,3.496567,2.493301
2019-12-10 22:22:57:700,3.496217,2.498004
2019-12-10 22:22:57:751,3.496358,2.501975
2019-12-10 22:22:57:788,3.496246,2.503714
2019-12-10 22:22:57:827,3.496842,2.509476
2019-12-10 22:22:57:870,3.496107,2.515598
2019-12-10 22:22:57:923,3.496955,2.521681
2019-12-10 22:22:57:965,3.496624,2.525471
2019-12-10 22:22:58:004,3.4981,2.535153
2019-12-10 22:22:58:053,3.498131,2.543053
2019-12-10 22:22:58:098,3.497929,2.547569
2019-12-10 22:22:58:157,3.498064,2.558801
2019-12-10 22:22:58:196,3.497706,2.565408
2019-12-10 22:22:58:235,3.497638,2.569346
2019-12-10 22:22:58:273,3.497846,2.580952
2019-12-10 22:22:58:318,3.497595,2.585882
2019-12-10 22:22:58:358,3.498078,2.590497
2019-12-10 22:22:58:396,3.497778,2.596054
2019-12-10 22:22:58:437,3.498583,2.60304
2019-12-10 22:22:58:470,3.501191,2.611145
2019-12-10 22:22:58:509,3.501694,2.616856
2019-12-10 22:22:58:552,3.50199,2.622341
2019-12-10 22:22:58:593,3.502454,2.625595
2019-12-10 22:22:58:636,3.50318,2.629852
2019-12-10 22:22:58:687,3.503895,2.638391
2019-12-10 22:22:58:728,3.504377,2.644885
2019-12-10 22:22:58:764,3.504605,2.648553
2019-12-10 22:22:58:806,3.504851,2.650103
2019-12-10 22:22:58:844,3.505711,2.651745
2019-12-10 22:22:58:888,3.506376,2.653955
2019-12-10 22:22:58:929,3.507119,2.655139
2019-12-10 22:22:58:968,3.508718,2.657701
2019-12-10 22:22:59:021,3.510424,2.659855
2019-12-10 22:22:59:067,3.511055,2.660762
2019-12-10 22:22:59:121,3.512724,2.66387
2019-12-10 22:22:59:163,3.513001,2.66457
2019-12-10 22:22:59:222,3.512901,2.665756
2019-12-10 22:22:59:265,3.512701,2.666525
2019-12-10 22:22:59:302,3.511741,2.668013
2019-12-10 22:22:59:342,3.511035,2.668451
2019-12-10 22:22:59:386,3.510246,2.669001
2019-12-10 22:22:59:425,3.509125,2.669711
2019-12-10 22:22:59:465,3.507911,2.670324
2019-12-10 22:22:59:506,3.506373,2.671357
2019-12-10 22:22:59:545,3.505759,2.671485
2019-12-10 22:22:59:595,3.504886,2.671745
2019-12-10 22:22:59:634,3.504538,2.671897
2019-12-10 22:22:59:698,3.503438,2.672495
2019-12-10 22:22:59:733,3.502852,2.672756
2019-12-10 22:22:59:775,3.502671,2.672957
2019-12-10 22:22:59:829,3.502587,2.673024
2019-12-10 22:22:59:887,3.502492,2.673023
2019-12-10 22:22:59:931,3.502418,2.672999
2019-12-10 22:22:59:974,3.501909,2.673115
2019-12-10 22:23:00:024,3.501775,2.673191
2019-12-10 22:23:00:067,3.501541,2.67328
2019-12-10 22:23:00:109,3.500992,2.673451
2019-12-10 22:23:00:158,3.500593,2.673874
2019-12-10 22:23:00:198,3.500365,2.673911
2019-12-10 22:23:00:258,3.500044,2.673925
2019-12-10 22:23:00:297,3.499913,2.673897
2019-12-10 22:23:00:342,3.499074,2.674202
2019-12-10 22:23:00:385,3.498582,2.674683
2019-12-10 22:23:00:424,3.498245,2.674827
2019-12-10 22:23:00:462,3.497938,2.674952
2019-12-10 22:23:00:499,3.497492,2.675637
2019-12-10 22:23:00:534,3.496604,2.676148
2019-12-10 22:23:00:571,3.49635,2.676237
2019-12-10 22:23:00:626,3.496096,2.67663
2019-12-10 22:23:00:662,3.495914,2.676676
2019-12-10 22:23:00:703,3.49545,2.676652
2019-12-10 22:23:00:736,3.495032,2.676891
2019-12-10 22:23:00:775,3.494722,2.676929
2019-12-10 22:23:00:821,3.494565,2.677094
2019-12-10 22:23:00:862,3.49433,2.677366
2019-12-10 22:23:00:908,3.493926,2.677573
2019-12-10 22:23:00:963,3.493582,2.677625
2019-12-10 22:23:01:005,3.493407,2.677541
2019-12-10 22:23:01:053,3.493299,2.677583
2019-12-10 22:23:01:092,3.49314,2.677691
2019-12-10 22:23:01:142,3.493087,2.677642
2019-12-10 22:23:01:185,3.493025,2.677554
2019-12-10 22:23:01:227,3.493025,2.677554
2019-12-10 22:23:01:270,3.492936,2.677542
2019-12-10 22:23:01:320,3.492927,2.677513
2019-12-10 22:23:01:360,3.492904,2.677323
2019-12-10 22:23:01:398,3.492926,2.677151
2019-12-10 22:23:01:438,3.492966,2.67702
2019-12-10 22:23:01:487,3.492953,2.676885
2019-12-10 22:23:01:524,3.492994,2.676497
2019-12-10 22:23:01:562,3.493122,2.676361
2019-12-10 22:23:01:599,3.493342,2.67622
2019-12-10 22:23:01:641,3.493398,2.675936
2019-12-10 22:23:01:687,3.493954,2.675336
2019-12-10 22:23:01:730,3.494155,2.675172
2019-12-10 22:23:01:767,3.494346,2.674629
2019-12-10 22:23:01:807,3.494484,2.674566
2019-12-10 22:23:01:842,3.494498,2.674414
2019-12-10 22:23:01:889,3.494614,2.674296
2019-12-10 22:23:01:930,3.494728,2.674171
2019-12-10 22:23:01:970,3.494849,2.673724
2019-12-10 22:23:02:010,3.494924,2.673594
2019-12-10 22:23:02:058,3.49493,2.673563
2019-12-10 22:23:02:098,3.494982,2.673465
2019-12-10 22:23:02:143,3.494967,2.673393
2019-12-10 22:23:02:195,3.494974,2.673089
2019-12-10 22:23:02:258,3.494995,2.673139
2019-12-10 22:23:02:301,3.495018,2.673187
2019-12-10 22:23:02:361,3.494984,2.673337
2019-12-10 22:23:02:400,3.494984,2.673364
2019-12-10 22:23:02:452,3.494816,2.673292
2019-12-10 22:23:02:500,3.494687,2.673248
2019-12-10 22:23:02:556,3.494428,2.673328
2019-12-10 22:23:02:601,3.49388,2.673446
2019-12-10 22:23:02:655,3.492347,2.673589
2019-12-10 22:23:02:698,3.491456,2.673703
2019-12-10 22:23:02:739,3.489943,2.673659
2019-12-10 22:23:02:788,3.488707,2.673484
2019-12-10 22:23:02:836,3.487884,2.673363
2019-12-10 22:23:02:888,3.485667,2.673528
2019-12-10 22:23:02:929,3.483911,2.673704
2019-12-10 22:23:02:970,3.48116,2.673403
2019-12-10 22:23:03:021,3.47973,2.67342
2019-12-10 22:23:03:077,3.47714,2.672522
2019-12-10 22:23:03:127,3.475554,2.672001
2019-12-10 22:23:03:172,3.473886,2.671376
2019-12-10 22:23:03:228,3.469018,2.669682
2019-12-10 22:23:03:288,3.463922,2.667983
2019-12-10 22:23:03:339,3.46029,2.665954
2019-12-10 22:23:03:387,3.452864,2.663741
2019-12-10 22:23:03:435,3.449049,2.661772
2019-12-10 22:23:03:474,3.439728,2.657179
2019-12-10 22:23:03:522,3.43396,2.655065
2019-12-10 22:23:03:566,3.4282,2.653361
2019-12-10 22:23:03:605,3.418134,2.647092
2019-12-10 22:23:03:656,3.412957,2.644835
2019-12-10 22:23:03:706,3.402167,2.638957
2019-12-10 22:23:03:762,3.399056,2.636889
2019-12-10 22:23:03:803,3.392478,2.634138
2019-12-10 22:23:03:840,3.388737,2.632245
2019-12-10 22:23:03:887,3.386737,2.631488
2019-12-10 22:23:03:927,3.383606,2.630223
2019-12-10 22:23:03:964,3.381396,2.629179
2019-12-10 22:23:04:005,3.37798,2.627959
2019-12-10 22:23:04:043,3.377007,2.627285
2019-12-10 22:23:04:085,3.376257,2.626916
2019-12-10 22:23:04:126,3.376065,2.626893
2019-12-10 22:23:04:172,3.375831,2.626547
2019-12-10 22:23:04:218,3.376276,2.625127
2019-12-10 22:23:04:268,3.376868,2.624245
2019-12-10 22:23:04:329,3.380079,2.619153
2019-12-10 22:23:04:371,3.387553,2.613556
2019-12-10 22:23:04:423,3.392264,2.60887
2019-12-10 22:23:04:462,3.397551,2.604017
2019-12-10 22:23:04:508,3.408811,2.592179
2019-12-10 22:23:04:567,3.413219,2.587992
2019-12-10 22:23:04:610,3.425254,2.577273
2019-12-10 22:23:04:639,3.429751,2.572203
2019-12-10 22:23:04:689,3.435323,2.566453
2019-12-10 22:23:04:731,3.440838,2.558084
2019-12-10 22:23:04:765,3.449104,2.548121
2019-12-10 22:23:04:801,3.454462,2.541897
2019-12-10 22:23:04:840,3.459104,2.53324
2019-12-10 22:23:04:887,3.46333,2.527975
2019-12-10 22:23:04:929,3.467693,2.522332
2019-12-10 22:23:04:964,3.474948,2.510206
2019-12-10 22:23:05:001,3.479661,2.504148
2019-12-10 22:23:05:039,3.482474,2.498575
2019-12-10 22:23:05:075,3.48504,2.494773
2019-12-10 22:23:05:115,3.487948,2.490719
2019-12-10 22:23:05:156,3.491326,2.486649
2019-12-10 22:23:05:197,3.493274,2.482117
2019-12-10 22:23:05:258,3.496217,2.475611
2019-12-10 22:23:05:297,3.497038,2.474073
2019-12-10 22:23:05:337,3.500132,2.469674
2019-12-10 22:23:05:389,3.501919,2.467676
2019-12-10 22:23:05:432,3.503666,2.466395
2019-12-10 22:23:05:472,3.505936,2.464093
2019-12-10 22:23:05:522,3.506125,2.462656
2019-12-10 22:23:05:560,3.507894,2.462101
2019-12-10 22:23:05:599,3.508446,2.461326
2019-12-10 22:23:05:639,3.51039,2.462238
2019-12-10 22:23:05:688,3.510715,2.461525
2019-12-10 22:23:05:730,3.510803,2.462318
2019-12-10 22:23:05:768,3.510803,2.462318
2019-12-10 22:23:05:823,3.510975,2.461072
2019-12-10 22:23:05:861,3.510588,2.46311
2019-12-10 22:23:05:898,3.51077,2.462959
2019-12-10 22:23:05:934,3.510858,2.463775
2019-12-10 22:23:05:970,3.510858,2.463216
2019-12-10 22:23:06:025,3.510832,2.463018
2019-12-10 22:23:06:064,3.510457,2.464034
2019-12-10 22:23:06:102,3.510509,2.465955
2019-12-10 22:23:06:140,3.510505,2.467199
2019-12-10 22:23:06:175,3.509779,2.468475
2019-12-10 22:23:06:223,3.510295,2.468982
2019-12-10 22:23:06:265,3.51053,2.470224
2019-12-10 22:23:06:310,3.511401,2.474917
2019-12-10 22:23:06:362,3.511823,2.4768
2019-12-10 22:23:06:401,3.512634,2.48447
2019-12-10 22:23:06:458,3.51334,2.490755
2019-12-10 22:23:06:501,3.513852,2.496878
2019-12-10 22:23:06:539,3.514859,2.515719
2019-12-10 22:23:06:586,3.515671,2.529648
2019-12-10 22:23:06:625,3.516142,2.539465
2019-12-10 22:23:06:665,3.516335,2.554025
2019-12-10 22:23:06:706,3.516566,2.583417
2019-12-10 22:23:06:740,3.517137,2.597799
2019-12-10 22:23:06:786,3.517572,2.613593
2019-12-10 22:23:06:826,3.518627,2.625084
2019-12-10 22:23:06:862,3.518986,2.638654
2019-12-10 22:23:06:906,3.519358,2.665494
2019-12-10 22:23:06:955,3.519305,2.682921
2019-12-10 22:23:06:994,3.519965,2.690157
2019-12-10 22:23:07:036,3.5212,2.717782
2019-12-10 22:23:07:073,3.521217,2.730127
2019-12-10 22:23:07:122,3.522156,2.737676
2019-12-10 22:23:07:158,3.523551,2.747989
2019-12-10 22:23:07:200,3.523477,2.757867
2019-12-10 22:23:07:240,3.525181,2.778291
2019-12-10 22:23:07:286,3.525953,2.783495
2019-12-10 22:23:07:331,3.526355,2.793073
2019-12-10 22:23:07:373,3.527256,2.804368
2019-12-10 22:23:07:419,3.52831,2.810536
2019-12-10 22:23:07:464,3.529403,2.816377
2019-12-10 22:23:07:514,3.531374,2.826499
2019-12-10 22:23:07:565,3.533109,2.83225
2019-12-10 22:23:07:610,3.534802,2.839071
2019-12-10 22:23:07:662,3.535419,2.842019
2019-12-10 22:23:07:697,3.535502,2.844857
2019-12-10 22:23:07:732,3.536429,2.850418
2019-12-10 22:23:07:774,3.537014,2.852592
2019-12-10 22:23:07:819,3.537716,2.854038
2019-12-10 22:23:07:856,3.537944,2.85499
2019-12-10 22:23:07:897,3.538311,2.856204
2019-12-10 22:23:07:934,3.539412,2.860357
2019-12-10 22:23:07:971,3.539673,2.862066
2019-12-10 22:23:08:020,3.53976,2.862762
2019-12-10 22:23:08:063,3.540025,2.863272
2019-12-10 22:23:08:104,3.54001,2.864119
2019-12-10 22:23:08:139,3.539762,2.864731
2019-12-10 22:23:08:186,3.539608,2.865919
2019-12-10 22:23:08:228,3.539368,2.866562
2019-12-10 22:23:08:264,3.539309,2.866893
2019-12-10 22:23:08:302,3.538935,2.867903
2019-12-10 22:23:08:355,3.538798,2.867934
2019-12-10 22:23:08:406,3.538627,2.868108
2019-12-10 22:23:08:457,3.538023,2.868396
2019-12-10 22:23:08:494,3.53798,2.868398
2019-12-10 22:23:08:541,3.537648,2.868676
2019-12-10 22:23:08:592,3.537347,2.869092
2019-12-10 22:23:08:633,3.53722,2.869061
2019-12-10 22:23:08:689,3.536976,2.869198
2019-12-10 22:23:08:731,3.536818,2.869275
2019-12-10 22:23:08:796,3.536575,2.869484
2019-12-10 22:23:08:836,3.536575,2.869484
2019-12-10 22:23:08:888,3.536244,2.869723
2019-12-10 22:23:08:928,3.535977,2.869854
2019-12-10 22:23:08:972,3.535362,2.870142
2019-12-10 22:23:09:021,3.535363,2.870366
2019-12-10 22:23:09:063,3.535263,2.870415
2019-12-10 22:23:09:106,3.535229,2.870394
2019-12-10 22:23:09:140,3.535134,2.870397
2019-12-10 22:23:09:173,3.53489,2.870332
2019-12-10 22:23:09:219,3.534828,2.8703
2019-12-10 22:23:09:258,3.534634,2.870309
2019-12-10 22:23:09:297,3.534653,2.870312
2019-12-10 22:23:09:340,3.53446,2.870268
2019-12-10 22:23:09:388,3.534381,2.870164
2019-12-10 22:23:09:434,3.5342,2.869862
2019-12-10 22:23:09:487,3.534085,2.869809
2019-12-10 22:23:09:530,3.534081,2.869774
2019-12-10 22:23:09:590,3.53399,2.869825
2019-12-10 22:23:09:676,3.533994,2.869805
2019-12-10 22:23:09:734,3.533639,2.868848
2019-12-10 22:23:09:791,3.533441,2.868718
2019-12-10 22:23:09:841,3.533501,2.868609
2019-12-10 22:23:09:886,3.533606,2.868565
2019-12-10 22:23:09:930,3.53367,2.868562
2019-12-10 22:23:09:973,3.533735,2.868556
2019-12-10 22:23:10:024,3.533689,2.868521
2019-12-10 22:23:10:067,3.533712,2.86852
2019-12-10 22:23:10:107,3.533753,2.868181
2019-12-10 22:23:10:155,3.533851,2.868411
2019-12-10 22:23:10:195,3.533816,2.868377
2019-12-10 22:23:10:228,3.533697,2.868273
2019-12-10 22:23:10:274,3.533755,2.868285
2019-12-10 22:23:10:320,3.533815,2.868256
2019-12-10 22:23:10:358,3.533885,2.868222
2019-12-10 22:23:10:398,3.53394,2.868233
2019-12-10 22:23:10:431,3.533977,2.868153
2019-12-10 22:23:10:472,3.534013,2.867699
2019-12-10 22:23:10:519,3.53397,2.867576
2019-12-10 22:23:10:555,3.534032,2.867478
2019-12-10 22:23:10:595,3.534061,2.866552
2019-12-10 22:23:10:629,3.53366,2.865516
2019-12-10 22:23:10:665,3.533597,2.864838
2019-12-10 22:23:10:726,3.534024,2.862754
2019-12-10 22:23:10:787,3.534266,2.856332
2019-12-10 22:23:10:827,3.534385,2.854588
2019-12-10 22:23:10:863,3.534245,2.850718
2019-12-10 22:23:10:899,3.534312,2.846537
2019-12-10 22:23:10:941,3.53573,2.838651
2019-12-10 22:23:10:987,3.536587,2.830308
2019-12-10 22:23:11:026,3.536669,2.826627
2019-12-10 22:23:11:063,3.53704,2.8203
2019-12-10 22:23:11:100,3.538045,2.813522
2019-12-10 22:23:11:139,3.53863,2.805016
2019-12-10 22:23:11:185,3.539463,2.796377
2019-12-10 22:23:11:226,3.541032,2.790397
2019-12-10 22:23:11:272,3.541123,2.775887
2019-12-10 22:23:11:326,3.541491,2.769543
2019-12-10 22:23:11:366,3.542245,2.762682
2019-12-10 22:23:11:419,3.543199,2.747645
2019-12-10 22:23:11:463,3.543746,2.737145
2019-12-10 22:23:11:502,3.54405,2.72211
2019-12-10 22:23:11:538,3.544863,2.711837
2019-12-10 22:23:11:585,3.545921,2.702769
2019-12-10 22:23:11:635,3.546046,2.695938
2019-12-10 22:23:11:671,3.546414,2.676707
2019-12-10 22:23:11:710,3.546968,2.665073
2019-12-10 22:23:11:753,3.545588,2.656633
2019-12-10 22:23:11:801,3.546254,2.645432
2019-12-10 22:23:11:863,3.546705,2.626544
2019-12-10 22:23:11:901,3.547057,2.602508
2019-12-10 22:23:11:941,3.546286,2.593572
2019-12-10 22:23:11:984,3.545669,2.583094
2019-12-10 22:23:12:021,3.545545,2.574028
2019-12-10 22:23:12:061,3.545264,2.563577
2019-12-10 22:23:12:101,3.545231,2.55759
2019-12-10 22:23:12:137,3.543463,2.545443
2019-12-10 22:23:12:173,3.543239,2.538542
2019-12-10 22:23:12:213,3.542845,2.533167
2019-12-10 22:23:12:250,3.542765,2.528679
2019-12-10 22:23:12:294,3.543342,2.527779
2019-12-10 22:23:12:329,3.542882,2.523159
2019-12-10 22:23:12:369,3.544159,2.518595
2019-12-10 22:23:12:410,3.544988,2.516068
2019-12-10 22:23:12:459,3.545245,2.516371
2019-12-10 22:23:12:497,3.545685,2.516047
2019-12-10 22:23:12:553,3.546084,2.51614
2019-12-10 22:23:12:596,3.546837,2.517991
2019-12-10 22:23:12:634,3.546419,2.519587
2019-12-10 22:23:12:668,3.54723,2.524903
2019-12-10 22:23:12:705,3.547421,2.527287
2019-12-10 22:23:12:754,3.546361,2.529656
2019-12-10 22:23:12:795,3.5464,2.533952
2019-12-10 22:23:12:828,3.545223,2.536458
2019-12-10 22:23:12:869,3.545456,2.539767
2019-12-10 22:23:12:925,3.542136,2.547016
2019-12-10 22:23:12:970,3.540841,2.550669
2019-12-10 22:23:13:006,3.540616,2.560786
2019-12-10 22:23:13:057,3.539206,2.562927
2019-12-10 22:23:13:095,3.537388,2.569012
2019-12-10 22:23:13:131,3.537197,2.573717
2019-12-10 22:23:13:170,3.536457,2.584735
2019-12-10 22:23:13:220,3.536018,2.588202
2019-12-10 22:23:13:256,3.536029,2.5929
2019-12-10 22:23:13:296,3.535548,2.595096
2019-12-10 22:23:13:331,3.535669,2.6004
2019-12-10 22:23:13:372,3.535246,2.606366
2019-12-10 22:23:13:411,3.536018,2.61029
2019-12-10 22:23:13:456,3.537335,2.613544
2019-12-10 22:23:13:506,3.537958,2.619909
2019-12-10 22:23:13:557,3.539099,2.623914
2019-12-10 22:23:13:600,3.54157,2.629648
2019-12-10 22:23:13:658,3.542171,2.630957
2019-12-10 22:23:13:698,3.544165,2.631532
2019-12-10 22:23:13:732,3.545205,2.631882
2019-12-10 22:23:13:768,3.547706,2.634094
2019-12-10 22:23:13:809,3.549008,2.635425
2019-12-10 22:23:13:853,3.550296,2.63601
2019-12-10 22:23:13:890,3.5522,2.63777
2019-12-10 22:23:13:931,3.553487,2.638942
2019-12-10 22:23:13:988,3.55512,2.640181
2019-12-10 22:23:14:036,3.556844,2.642089
2019-12-10 22:23:14:076,3.558558,2.645243
2019-12-10 22:23:14:119,3.559377,2.646987
2019-12-10 22:23:14:155,3.56018,2.648138
2019-12-10 22:23:14:195,3.560821,2.650173
2019-12-10 22:23:14:238,3.561717,2.651819
2019-12-10 22:23:14:288,3.561892,2.65289
2019-12-10 22:23:14:323,3.562068,2.653225
2019-12-10 22:23:14:360,3.56221,2.653689
2019-12-10 22:23:14:399,3.562278,2.653904
2019-12-10 22:23:14:439,3.562461,2.655056
2019-12-10 22:23:14:487,3.562477,2.655074
2019-12-10 22:23:14:535,3.562432,2.655141
2019-12-10 22:23:14:589,3.562229,2.655416
2019-12-10 22:23:14:635,3.562099,2.655596
2019-12-10 22:23:14:690,3.561834,2.655866
2019-12-10 22:23:14:736,3.561832,2.655864
2019-12-10 22:23:14:787,3.561533,2.655906
2019-12-10 22:23:14:830,3.561346,2.656186
2019-12-10 22:23:14:869,3.56131,2.656242
2019-12-10 22:23:14:924,3.56121,2.656369
2019-12-10 22:23:14:965,3.561157,2.65642
2019-12-10 22:23:15:030,3.560988,2.656625
2019-12-10 22:23:15:086,3.560845,2.656874
2019-12-10 22:23:15:135,3.560775,2.657046
2019-12-10 22:23:15:190,3.560692,2.65745
2019-12-10 22:23:15:236,3.560618,2.657573
2019-12-10 22:23:15:275,3.560516,2.658156
2019-12-10 22:23:15:328,3.560457,2.658402
2019-12-10 22:23:15:366,3.560263,2.658559
2019-12-10 22:23:15:407,3.560124,2.658976
2019-12-10 22:23:15:458,3.560034,2.659412
2019-12-10 22:23:15:502,3.559924,2.659953
2019-12-10 22:23:15:566,3.559992,2.660693
2019-12-10 22:23:15:610,3.559938,2.660932
2019-12-10 22:23:15:658,3.559886,2.66108
2019-12-10 22:23:15:699,3.559824,2.661216
2019-12-10 22:23:15:760,3.559947,2.661556
2019-12-10 22:23:15:801,3.559969,2.661896
2019-12-10 22:23:15:837,3.560045,2.662583
2019-12-10 22:23:15:873,3.56006,2.662617
2019-12-10 22:23:15:922,3.560026,2.6627
2019-12-10 22:23:15:958,3.560061,2.662799
2019-12-10 22:23:15:997,3.559937,2.663459
2019-12-10 22:23:16:038,3.559786,2.663831
2019-12-10 22:23:16:089,3.559636,2.664746
2019-12-10 22:23:16:135,3.559628,2.664898
2019-12-10 22:23:16:174,3.559536,2.665856
2019-12-10 22:23:16:222,3.559502,2.665843
2019-12-10 22:23:16:261,3.559424,2.665998
2019-12-10 22:23:16:300,3.559433,2.666125
2019-12-10 22:23:16:341,3.559739,2.667041
2019-12-10 22:23:16:384,3.559742,2.667087
2019-12-10 22:23:16:427,3.559742,2.667217
2019-12-10 22:23:16:463,3.559987,2.668012
2019-12-10 22:23:16:497,3.560127,2.668274
2019-12-10 22:23:16:538,3.560162,2.668476
2019-12-10 22:23:16:588,3.560646,2.669617
2019-12-10 22:23:16:638,3.560863,2.670122
2019-12-10 22:23:16:688,3.561326,2.670388
2019-12-10 22:23:16:727,3.561862,2.670718
2019-12-10 22:23:16:764,3.562233,2.671088
2019-12-10 22:23:16:809,3.562692,2.671356
2019-12-10 22:23:16:858,3.563217,2.671366
2019-12-10 22:23:16:896,3.563523,2.671928
2019-12-10 22:23:16:934,3.563679,2.67209
2019-12-10 22:23:16:981,3.5641,2.67233
2019-12-10 22:23:17:020,3.564595,2.672981
2019-12-10 22:23:17:061,3.564872,2.672936
2019-12-10 22:23:17:105,3.565158,2.673135
2019-12-10 22:23:17:142,3.565799,2.67294
2019-12-10 22:23:17:188,3.566004,2.672968
2019-12-10 22:23:17:230,3.566106,2.672993
2019-12-10 22:23:17:275,3.566743,2.672823
2019-12-10 22:23:17:321,3.567001,2.672715
2019-12-10 22:23:17:358,3.567271,2.672535
2019-12-10 22:23:17:398,3.567597,2.672695
2019-12-10 22:23:17:439,3.567928,2.672102
2019-12-10 22:23:17:496,3.568183,2.67198
2019-12-10 22:23:17:529,3.568492,2.671651
2019-12-10 22:23:17:568,3.568723,2.671386
2019-12-10 22:23:17:608,3.569547,2.670174
2019-12-10 22:23:17:654,3.569755,2.669517
2019-12-10 22:23:17:700,3.569846,2.66879
2019-12-10 22:23:17:736,3.569779,2.667917
2019-12-10 22:23:17:772,3.569572,2.667105
2019-12-10 22:23:17:822,3.569418,2.666429
2019-12-10 22:23:17:864,3.569334,2.665509
